restaurant_id,review_num,review_text,
7618296,2,"Outstanding service and great food and beers. Super cool brewery in the heart of Gangnam! The Classic Pizza, IPA and Hefiweizen",
7618296,3,"Dined at Devil's Door at L3 IFC Mall in Yeoeuido on a Saturday night.  Had the Fried Mac & Cheese Balls (great, especially dipping sauce) then Ultimate Devil's Burger (disappointing - few condiments, and accompanying shoe-string fries were almost inedible), washed down by a couple of IPA ales (excellent, but expensive).  Had to get an American Pizza to complete the meal (truly tasted American - I lived in Chicago more than a decade ago, and this was the first time since I've tasted a pizza that tasted the same as an American pizza - so it was OK).  Atmosphere was relaxed.  Good gastropub.",
7618296,4,"This place is very nice. At Coex it has a nice atmosphere, good TVs (which will be always showing some sports game) and hamburgers. There are not many options in the menu but it was fine.",
7618296,5,Average food but fast service,
8871049,1,Bad attitude at James cheese back ribs,
8871049,2,"Ate in this restaurant with the family. 8 adults, 2 teenagers, 1 kid and 1 toddler. They served us 3 sets. Food was good. We ordered the mild spicy. My son and 72yo mother who are not spicy food fans were able to take. After the ribs are done, they use the same platter to fry the rice. 

Overall will recommend.",
8871049,3,The back ribs and cheese are so delicious! Fried rice is fantastic too. Tuna rice balls are superb! I highly recommend you try this James Cheese Back Ribs restaurant at Myeongdong,
8871049,4,Awful food and pricey $$$$$,
8871049,5,"Was really looking forward to trying these ribs but encountered a waitress who wasn’t happy we didn’t order enough, I had my children with me who weren’t eating and she was very insistent we didn’t order enough even though we told her they weren’t eating. Got up to leave and she then agreed to our order but by then we were over it. So unfortunate and won’t be back due to the service received.",
8931951,1,We went to the Hongdae branch and it was about 10mins walk from Hongdae station. The name of the restaurant is HAHA & KIMJONGKOOK 401 Butcher Restaurant but the address matches (although the restaurant name is incorrect). The restaurant was not busy and service was fast. The round table we were seated was small for 4 people as  there was hardly any space when all the food arrived and we had to stack some plates to make space. We ordered 2 pork and 2 beef dishes for bbq. The beef was ok but the pork was really tender and good.,
8931951,2,Go Hongdae outlet instead of Myeongdong’s,
8931951,3,"Food was ok, staff attitude needs improvement",
8931951,4,Fantastic intestine for peep that like spicy food,
8931951,5,Food was not bad but portion wasn’t much,
14947966,1,Was excited to try the place based on reviews but it was just ok. Had the veggie dumplings and ttok bok ggi. Latter was a little too sweet and the panfried dumplings were just ok (a bit too greasy). Service was lackluster but they had a kiosk to order from.  Appreciated the takeout option.,
14947966,2,"Brive-la-Gaillarde, France",
14947966,3,The dumplings are to fall (in a frying gyosa way) the best is by far my stay in Korea. Very simple and cheap restaurant. Draft beer as a bonus,
14947966,4,Worth for Waiting Famous Mandu (Dumpling) Shop in Ikseon-dong,
14947966,5,"It seems like a local new favourite now. 

It's a very small food shop tucked in Ikseon-dong, an uprising cool and hip area where you can find small shops, eateries, restaurants, bars, etc. There about 10-12 tables in the shop and people usually go in pairs, or maybe maximum 3-4 people. There are other outlets around Seoul too, depends on which one you stay nearest to (gotta Google it)

The mandus are tasty and it feels really local to be eating here, though the space is small, but they have really nice food. Other than their specialty pan-fried mandu, their tteokbokki and jolmyeon are one of the hot favs. The fried rice is also not bad. It's a simple meal that makes your heart very full. 

We went to Chang Hwa Dang the evening, there's a name list outside the shop so you write your name there, and they will call out to your name when the table is ready. So by 8:30pm they stop taking names, that's like their last order cue and they close at 9:30pm. 

I'll definitely be back to visit again.",
14061427,1,"Very bad experience with the restaurant. We booked in advance for months but due to extremely bad weather on the day, very heavy rain (equivalent to a rain storm in my home country) and the bad traffic, we arrived 7 minutes late for the booking and the staff refused to give us a table and asked us to line up at the ridiculously long queue in the rain (there were empty tables inside). Understand that we were late but they should have considered the weather as well. We didn’t end up eating there due to the anger. I don’t think any good food can make up for such bad services. Our friend recommended this place but apparently only their beef tartare is good. So, no thanks!",
14061427,2,"Best aged beef in Seoul! My go to restaurant for a good beef meal in Korea!
Never disappoints! It’s my colleague’s first visit and he loves it too! 
The beef just melts in your mouth and the quality is so high that every meal is a memorable one!",
14061427,3,Modern Twist of Korean BBQ,
14061427,4,"Wooga is in the basement in Apgujeong, one of the most upscale area. If you want beef and nothing but beef, this is the place to go. They dry age the beef 45 days by themselves and super premium quality. Their beef tartare just amazing. Best ever. And i had a few.

They fry the beef to perfection. Get it rare, medium and well-done. The way they prepare it for you is nice",
14061427,5,"The food was fantastic, the service was fantastic, the atmosphere was amazing. The chef prepared the aged rib eye at our table explaining how to eat it, how he was cooking it and all in perfect English. This place is a must visit for any beef lovers. Good wine list also (for Korea)",
5287810,1,Breakfast for Seoul Seahawks,
5287810,2,"Go to Seowon, a long-established porridge restaurant in Myeong-dong with over 35 years of history ???",
5287810,3,"Kanagawa Prefecture, Japan",
5287810,4,Delicious and attentive to capacity,
5287810,5,"Breakfast is probably the most important meal for me. If I don't have a good breakfast, my day can't be good.
When I travel, I like having local breakfasts. And I often eat things I probably wouldn't eat at home. I have, for instance, very sweet memories of breakfasts with pho in Vietnam.
In   ????, people eat Juk, which is a kind of savory rice porridge (at least that's what I heard). I've gotta be honest, oatmeal, which is what we most commonly call porridge, is not my thing at all. ?? But juk is rice and it's savory. Plus, as I mentioned, this is what Koreans eat, so I wanted to give it a try anyway.
Lucky me, a few hundred meters from our hotel, in Myeongdong, there was a place called Seowonjuk which only serves... juk! ??
We shared the most typical juks there are (dak juk, with chicken), one with ginseng, the other one without, and a premium abalone juk (jeonbok juk), the ? of the menu.
First off, my son hated that. ??
But I loved it. I ??d all of them, even though I think preferred the standard dak juk. I don't think ginseng brings much in terms of flavor and I think the hard / chewy texture of abalone opposed to the smooth texture of rice don't necessarily go well together.
But I liked juk so much that I wanted to repeat the next day. Unfortunately my son didn't let me choose the next day... dunno why. ??
The place is small and packed all the time. We had to queue for like 20 minutes to go in but the line when we went out was twice as long ??, even though service is super efficient and people usually don't spend too much time inside! Apparently the place is super popular and I ??d seeing how all sorts of people (men, women, young or less young,...) went there for breakfast.
We paid KRW 57.000 for the 3 of us, roughly is €40, which is super expensive for a breakfast meal in Korea (compared to what we most commonly paid for other meals) but we ordered the most expensive items on the menu and we could feel the quality. Next time I go there, I'll order my fav, dak juk, which only costs KRW 10.000 though. ??
I highly recommend that place. ??

Quality & taste: 9/10
Quantities: 9/10
Atmosphere: 6/10
Originality: 6/10
Ratio price / quality: 8/10
Service: 8/10
How I felt afterwards: 9/10",
